DATAFLOW,LAST UPDATE,freq,age,sex,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,North Macedonia,2021,218250,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,North Macedonia,2022,239400,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Malta,2013,12360,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Malta,2018,14530,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Malta,2021,17050,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Malta,2022,18754,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Malta,2023,20695,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Malta,2024,22577,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Netherlands,2013,22934,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Netherlands,2018,26751,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Netherlands,2021,30571,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Netherlands,2022,31708,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Netherlands,2023,32888,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Netherlands,2024,36377,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Norway,2013,393083,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Norway,2018,455002,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Norway,2021,472463,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Norway,2022,495868,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Norway,2023,523073,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Norway,2024,573430,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Poland,2013,22655,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Poland,2018,27701,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Poland,2021,36136,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Poland,2022,41503,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Poland,2023,48386,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Poland,2024,56219,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Portugal,2013,8825,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Portugal,2018,9767,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Portugal,2021,11200,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Portugal,2022,11620,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Portugal,2023,12341,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Portugal,2024,13283,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Romania,2013,10750,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Romania,2018,16284,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Romania,2021,23767,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Romania,2022,27867,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Romania,2023,33080,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Romania,2024,40821,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Serbia,2013,288000,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Serbia,2018,338332,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Serbia,2021,468667,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Serbia,2022,523040,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Serbia,2023,574500,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Sweden,2013,278895,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Sweden,2018,318040,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Sweden,2021,333964,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Sweden,2022,350404,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Sweden,2023,368190,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Sweden,2024,395128,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovenia,2013,11737,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovenia,2018,13086,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovenia,2021,15551,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovenia,2022,16737,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovenia,2023,18293,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovenia,2024,19981,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovakia,2013,7393,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovakia,2018,8240,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovakia,2021,9300,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovakia,2022,9528,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovakia,2023,10304,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Slovakia,2024,10852,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Türkiye,2013,10366,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Türkiye,2018,17873,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Türkiye,2021,28031,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Türkiye,2022,36507,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Türkiye,2023,60168,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Türkiye,2024,117265,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,United Kingdom,2013,17377,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,United Kingdom,2018,20294,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,National currency,Kosovo*,2018,2152,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Albania,2018,4339,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Albania,2021,4489,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2013,23391,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2018,25793,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2021,26471,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2022,28068,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2023,31585,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Austria,2024,33045,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2013,20730,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2018,22750,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2021,24233,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2022,26258,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2023,27142,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Belgium,2024,29337,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2013,6395,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2018,8190,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2021,10822,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2022,11311,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2023,13058,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Bulgaria,2024,15285,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2013,29399,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2018,30638,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2021,30613,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2022,30333,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Switzerland,2023,32414,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2013,19743,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2018,19506,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2021,20580,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2022,21073,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2023,22988,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Cyprus,2024,25550,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2013,11522,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2018,13930,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2021,15045,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2022,17142,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2023,18321,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Czechia,2024,19297,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2013,19373,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2018,23186,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2021,25544,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2022,25565,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2023,26621,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Germany,2024,27911,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2013,23388,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2018,25734,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2021,28919,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2022,28908,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2023,28702,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Denmark,2024,30492,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,20461,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,21515,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area - 18 countries (2014),2018,20537,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),2018,20461,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),2021,21515,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2018,20321,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2021,21386,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2022,22214,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2023,23489,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),2024,24889,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2013,8154,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2018,14264,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2021,15098,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2022,17005,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2023,15760,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Estonia,2024,17331,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Greece,2013,9401,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Greece,2018,9985,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Greece,2021,10742,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Greece,2022,11744,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Greece,2023,12414,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Greece,2024,13525,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2013,16556,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2018,18087,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2021,18168,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2022,19442,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2023,20848,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Spain,2024,23185,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,18631,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (2007-2013),2018,18707,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2013,16264,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2018,18533,e,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2021,19934,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2022,20891,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2023,22203,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 27 countries (from 2020),2024,23731,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),European Union - 28 countries (2013-2020),2018,18631,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2013,21626,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2018,23675,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2021,23151,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2022,23891,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2023,25067,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Finland,2024,27814,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2013,21754,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2018,22423,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2021,22104,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2022,22919,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2023,24296,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),France,2024,25126,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2013,7861,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2018,9993,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2021,11566,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2022,12674,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,From 55 to 64 years,Total,Median equivalised net income,Purchasing power standard (PPS),Croatia,2023,14195,b,
